snapshot_time_utc,league,type,id,name,category,details_id,divine_value,exalted_value,chaos_value,max_volume_currency,max_volume_rate,volume_primary_value,sparkline_total_change
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-the-hunt,Omen of the Hunt,Ritual,omen-of-the-hunt,0.1210176,7.04,9.7152,exalted,0.1421,120.8,331.0
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,fox-idol,Fox Idol,Ritual,fox-idol,0.668691,38.9,53.681999999999995,exalted,0.0257,946.7,764.5
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,head-of-the-king,Head of the King,Ritual,head-of-the-king,1.4554773,84.67,116.8446,exalted,0.01181,5574,30.0
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,idol-of-grold,Idol of Grold,Ritual,idol-of-grold,0.12204899999999999,7.1,9.797999999999998,exalted,0.1408,425.0,133.5
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,idol-of-kraityn,Idol of Kraityn,Ritual,idol-of-kraityn,0.055179900000000004,3.21,4.429799999999999,exalted,0.3114,86.17,-78.23
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,idol-of-silk,Idol of Silk,Ritual,idol-of-silk,0.026472600000000002,1.54,2.1252,exalted,0.65,6.67,-30.33
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,idol-of-sirrius,Idol of Sirrius,Ritual,idol-of-sirrius,1.2113793,70.47,97.2486,exalted,0.01419,6214,417.6
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,idol-of-the-pharisee,Idol of the Pharisee,Ritual,idol-of-the-pharisee,0.08595,5.0,6.8999999999999995,exalted,0.2001,447.3,-76.2
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,idol-of-thruldana,Idol of Thruldana,Ritual,idol-of-thruldana,0.116892,6.8,9.383999999999999,exalted,0.1471,291.2,15.35
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-amelioration,Omen of Amelioration,Ritual,omen-of-amelioration,0.12737790000000002,7.41,10.2258,exalted,0.135,11691,319.8
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-bartering,Omen of Bartering,Ritual,omen-of-bartering,0.051054300000000004,2.97,4.0986,exalted,0.3372,3873,29.48
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-catalysing-exaltation,Omen of Catalysing Exaltation,Ritual,omen-of-catalysing-exaltation,0.0799335,4.65,6.417,exalted,0.2151,2567,-65.09
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-chaotic-effectiveness,Omen of Chaotic Effectiveness,Ritual,omen-of-chaotic-effectiveness,0.028707299999999998,1.67,2.3045999999999998,exalted,0.6002,368.5,37.21
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-chaotic-monsters,Omen of Chaotic Monsters,Ritual,omen-of-chaotic-monsters,0.03438,2.0,2.76,exalted,0.5002,449.2,23.48
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-chaotic-rarity,Omen of Chaotic Rarity,Ritual,omen-of-chaotic-rarity,0.0448659,2.61,3.6017999999999994,exalted,0.3838,1226,84.3
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-dextral-exaltation,Omen of Dextral Exaltation,Ritual,omen-of-dextral-exaltation,0.07735500000000001,4.5,6.209999999999999,exalted,0.2224,9567,-42.54
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-dextral-necromancy,Omen of Dextral Necromancy,Ritual,omen-of-dextral-necromancy,0.07941780000000001,4.62,6.3755999999999995,exalted,0.2163,11000,-37.11
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-putrefaction,Omen of Putrefaction,Ritual,omen-of-putrefaction,0.21882870000000001,12.73,17.5674,exalted,0.07856,27461,-26.22
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-refreshment,Omen of Refreshment,Ritual,omen-of-refreshment,0.007008363,0.4077,0.562626,exalted,2.45,33.5,-55.83
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-resurgence,Omen of Resurgence,Ritual,omen-of-resurgence,0.026472600000000002,1.54,2.1252,exalted,0.6513,1475,73.65
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-sanctification,Omen of Sanctification,Ritual,omen-of-sanctification,1.0738593,62.47,86.20859999999999,exalted,0.01601,624.7,218.6
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-secret-compartments,Omen of Secret Compartments,Ritual,omen-of-secret-compartments,0.19871640000000002,11.56,15.9528,exalted,0.08651,240.8,709.2
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-sinistral-erasure,Omen of Sinistral Erasure,Ritual,omen-of-sinistral-erasure,5.703642,331.8,457.88399999999996,divine,0.1754,6856,-18.55
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-the-ancients,Omen of the Ancients,Ritual,omen-of-the-ancients,0.0462411,2.69,3.7121999999999997,exalted,0.3724,4147,11.87
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-the-blackblooded,Omen of the Blackblooded,Ritual,omen-of-the-blackblooded,0.0302544,1.76,2.4288,exalted,0.5687,718.8,-43.46
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-the-blessed,Omen of the Blessed,Ritual,omen-of-the-blessed,0.2265642,13.18,18.188399999999998,exalted,0.07586,714.0,559.1
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-the-sovereign,Omen of the Sovereign,Ritual,omen-of-the-sovereign,0.0247536,1.44,1.9871999999999999,exalted,0.6934,794.8,-50.5
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,omen-of-whittling,Omen of Whittling,Ritual,omen-of-whittling,2.102337,122.3,168.77399999999997,divine,0.4759,67682,-27.15
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,ox-idol,Ox Idol,Ritual,ox-idol,0.0211437,1.23,1.6973999999999998,exalted,0.8097,37.67,-9.0
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,rabbit-idol,Rabbit Idol,Ritual,rabbit-idol,0.5928831,34.49,47.596199999999996,exalted,0.02899,8990,213.6
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,raven-touched-shard,Raven-Touched Shard,Ritual,raven-touched-shard,20.00916,1164.0,1606.32,divine,0.05,194.0,73.91
2026-06-01T05:59:35+00:00,Runes of Aldur,Ritual,snake-idol,Snake Idol,Ritual,snake-idol,0.0407403,2.37,3.2706,exalted,0.4218,258.8,50.73
