snapshot_time_utc,league,type,id,name,category,details_id,divine_value,exalted_value,chaos_value,max_volume_currency,max_volume_rate,volume_primary_value,sparkline_total_change
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,betrayal-of-aldur,Betrayal of Aldur,Runes,betrayal-of-aldur,0.3890569,22.27,28.7283,exalted,0.04489,189.3,178.4
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,body-rune,Body Rune,Runes,body-rune,0.019741099999999998,1.13,1.4577,exalted,0.8839,18.67,43.39
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,breath-of-aldur,Breath of Aldur,Runes,breath-of-aldur,0.8818855999999999,50.48,65.11919999999999,exalted,0.01981,1910,293.3
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,cadigans-epiphany,Cadigan's Epiphany,Runes,cadigans-epiphany,3.963943,226.9,292.701,divine,0.2523,3063,107.5
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,ancient-rune-of-witchcraft,Ancient Rune of Witchcraft,Runes,ancient-rune-of-witchcraft,0.014437208,0.8264,1.0660560000000001,exalted,1.21,16.67,-17.36
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,countess-seskes-rune-of-archery,Countess Seske's Rune of Archery,Runes,countess-seskes-rune-of-archery,0.2524415,14.45,18.6405,exalted,0.06921,5686,-30.4
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,courtesan-mannans-rune-of-cruelty,Courtesan Mannan's Rune of Cruelty,Runes,courtesan-mannans-rune-of-cruelty,0.0359882,2.06,2.6574,exalted,0.4844,123.2,-1.82
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,craiceanns-rune-of-recovery,Craiceann's Rune of Recovery,Runes,craiceanns-rune-of-recovery,0.040879799999999994,2.34,3.0185999999999997,exalted,0.428,489.5,40.47
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,farruls-rune-of-the-chase,Farrul's Rune of the Chase,Runes,farruls-rune-of-the-chase,0.3792737,21.71,28.0059,exalted,0.04606,9651,39.75
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,farruls-rune-of-the-hunt,Farrul's Rune of the Hunt,Runes,farruls-rune-of-the-hunt,0.047343699999999996,2.71,3.4959000000000002,exalted,0.3694,910.8,31.55
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,fenumus-rune-of-agony,Fenumus' Rune of Agony,Runes,fenumus-rune-of-agony,0.0352894,2.02,2.6058,exalted,0.4948,415.0,12.21
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,fenumus-rune-of-draining,Fenumus' Rune of Draining,Runes,fenumus-rune-of-draining,0.05031359999999999,2.88,3.7152,exalted,0.3477,58.0,52.71
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,fenumus-rune-of-spinning,Fenumus' Rune of Spinning,Runes,fenumus-rune-of-spinning,0.039482199999999995,2.26,2.9154,exalted,0.4425,331.8,18.17
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,glacial-rune,Glacial Rune,Runes,glacial-rune,0.015432997999999998,0.8834,1.139586,exalted,1.13,50.5,-11.91
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-adept-rune,Greater Adept Rune,Runes,greater-adept-rune,0.029000199999999997,1.66,2.1414,exalted,0.6038,582.7,-16.33
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-desert-rune,Greater Desert Rune,Runes,greater-desert-rune,0.013404731,0.7673,0.9898170000000001,exalted,1.3,1482,-49.56
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-inspiration-rune,Greater Inspiration Rune,Runes,greater-inspiration-rune,0.012400205999999999,0.7098,0.915642,exalted,1.41,48.5,-19.96
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-resolve-rune,Greater Resolve Rune,Runes,greater-resolve-rune,0.0235845,1.35,1.7415000000000003,exalted,0.7381,691.8,-22.43
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-robust-rune,Greater Robust Rune,Runes,greater-robust-rune,0.022711,1.3,1.677,exalted,0.7676,415.2,-31.54
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-stone-rune,Greater Stone Rune,Runes,greater-stone-rune,0.007024687,0.4021,0.518709,exalted,2.49,13.0,-43.1
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-vision-rune,Greater Vision Rune,Runes,greater-vision-rune,0.015881977,0.9091,1.172739,exalted,1.1,103.3,-52.78
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,iron-rune,Iron Rune,Runes,iron-rune,0.0508377,2.91,3.7539000000000002,exalted,0.3438,934.2,189.1
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-desert-rune,Lesser Desert Rune,Runes,lesser-desert-rune,0.009535126,0.5458,0.704082,exalted,1.83,25.83,-48.55
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-resolve-rune,Lesser Resolve Rune,Runes,lesser-resolve-rune,0.016488186,0.9438,1.217502,exalted,1.06,14.0,-33.85
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-ward-rune,Lesser Ward Rune,Runes,lesser-ward-rune,0.016304751,0.9333,1.2039570000000002,exalted,1.07,4.67,4.64
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,masterwork-rune,Masterwork Rune,Runes,masterwork-rune,0.19723629999999998,11.29,14.5641,exalted,0.08856,9450,371.2
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-acrobatics,Rune of Acrobatics,Runes,rune-of-acrobatics,0.0363376,2.08,2.6832000000000003,exalted,0.4802,88.5,15.17
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-consistency,Rune of Consistency,Runes,rune-of-consistency,0.020439899999999997,1.17,1.5092999999999999,exalted,0.8543,25.17,7.3
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-foundations,Rune of Foundations,Runes,rune-of-foundations,0.028825499999999997,1.65,2.1285,exalted,0.6064,171.5,57.62
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-the-blossom,Rune of the Blossom,Runes,rune-of-the-blossom,0.0358135,2.05,2.6445,exalted,0.4869,299.2,51.81
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,saqawals-rune-of-erosion,Saqawal's Rune of Erosion,Runes,saqawals-rune-of-erosion,0.0585245,3.35,4.3215,exalted,0.2989,133.8,28.16
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,saqawals-rune-of-the-sky,Saqawal's Rune of the Sky,Runes,saqawals-rune-of-the-sky,0.1703325,9.75,12.5775,exalted,0.1025,8084,126.0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,storm-rune,Storm Rune,Runes,storm-rune,0.015398058,0.8814,1.137006,exalted,1.13,63.17,5.66
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,thane-girts-rune-of-wildness,Thane Girt's Rune of Wildness,Runes,thane-girts-rune-of-wildness,0.022885700000000002,1.31,1.6899000000000002,exalted,0.7645,43.17,-28.98
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,thane-grannells-rune-of-mastery,Thane Grannell's Rune of Mastery,Runes,thane-grannells-rune-of-mastery,0.09625969999999999,5.51,7.1079,exalted,0.1815,1134,47.06
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,thane-lelds-rune-of-spring,Thane Leld's Rune of Spring,Runes,thane-lelds-rune-of-spring,0.0602715,3.45,4.450500000000001,exalted,0.2901,846.3,-18.19
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,the-greatwolfs-rune-of-willpower,The Greatwolf's Rune of Willpower,Runes,the-greatwolfs-rune-of-willpower,0.09922959999999999,5.68,7.3271999999999995,exalted,0.1761,815.7,33.52
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-armature,Warding Rune of Armature,Runes,warding-rune-of-armature,0.0475184,2.72,3.5088000000000004,exalted,0.367,31.33,123.4
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-courage,Warding Rune of Courage,Runes,warding-rune-of-courage,0.015013718,0.8594,1.1086260000000001,exalted,1.16,9.17,-3.32
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-heart,Warding Rune of Heart,Runes,warding-rune-of-heart,0.0277773,1.59,2.0511000000000004,exalted,0.6286,294.8,-32.72
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-hollowing,Warding Rune of Hollowing,Runes,warding-rune-of-hollowing,0.040180999999999994,2.3,2.9669999999999996,exalted,0.4339,49.17,59.01
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-reinforcement,Warding Rune of Reinforcement,Runes,warding-rune-of-reinforcement,0.0396569,2.27,2.9283,exalted,0.4411,202.2,143.3
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-stability,Warding Rune of Stability,Runes,warding-rune-of-stability,0.043675,2.5,3.225,exalted,0.4,33.33,150.0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,charging-rune,Charging Rune,Runes,charging-rune,0.04996419999999999,2.86,3.6894,exalted,0.35,3.33,42.86
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,craiceanns-rune-of-warding,Craiceann's Rune of Warding,Runes,craiceanns-rune-of-warding,0.0957356,5.48,7.0692,exalted,0.1826,1473,131.1
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,desert-rune,Desert Rune,Runes,desert-rune,0.0195664,1.12,1.4448,exalted,0.8892,52.67,17.62
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-rune-of-leadership,Greater Rune of Leadership,Runes,greater-rune-of-leadership,1.806398,103.4,133.38600000000002,exalted,0.009668,1414,173.4
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,kolrs-hunt,Kolr's Hunt,Runes,kolrs-hunt,0.5263711,30.13,38.8677,exalted,0.03319,266.2,151.1
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,medveds-tending,Medved's Tending,Runes,medveds-tending,0.44828019999999996,25.66,33.1014,exalted,0.03898,124.0,83.25
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,perfect-glacial-rune,Perfect Glacial Rune,Runes,perfect-glacial-rune,2.363691,135.3,174.537,divine,0.4231,248.1,-2.8
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,robust-rune,Robust Rune,Runes,robust-rune,0.020614599999999997,1.18,1.5222,exalted,0.844,23.5,-27.53
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,serles-triumph,Serle's Triumph,Runes,serles-triumph,2.513933,143.9,185.631,divine,0.3977,839.6,25.71
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,voranas-carnage,Vorana's Carnage,Runes,voranas-carnage,0.22448949999999998,12.85,16.5765,exalted,0.0778,102.8,54.25
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-rune-of-nobility,Greater Rune of Nobility,Runes,greater-rune-of-nobility,0.090844,5.2,6.708,exalted,0.1925,35.5,-20.08
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-rebirth-rune,Lesser Rebirth Rune,Runes,lesser-rebirth-rune,0.009016267,0.5161,0.665769,exalted,1.94,2.67,54.84
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,resolve-rune,Resolve Rune,Runes,resolve-rune,0.022711,1.3,1.677,exalted,0.7667,5.0,23.83
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-confrontation,Rune of Confrontation,Runes,rune-of-confrontation,0.016222642,0.9286,1.197894,exalted,1.08,6.5,-5.44
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-obsession,Warding Rune of Obsession,Runes,warding-rune-of-obsession,0.0237592,1.36,1.7544000000000002,exalted,0.7368,3.17,-4.2
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,farruls-rune-of-grace,Farrul's Rune of Grace,Runes,farruls-rune-of-grace,0.0316207,1.81,2.3349,exalted,0.5519,40.17,35.9
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-body-rune,Greater Body Rune,Runes,greater-body-rune,0.0176447,1.01,1.3029,exalted,0.9879,453.3,-27.62
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-charging-rune,Greater Charging Rune,Runes,greater-charging-rune,0.0475184,2.72,3.5088000000000004,exalted,0.3673,89.83,132.1
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-glacial-rune,Greater Glacial Rune,Runes,greater-glacial-rune,0.016477704,0.9432,1.216728,exalted,1.06,1540,-46.83
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-iron-rune,Greater Iron Rune,Runes,greater-iron-rune,0.0852536,4.88,6.2952,exalted,0.2048,35662,200.2
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-mind-rune,Greater Mind Rune,Runes,greater-mind-rune,0.0060254029999999995,0.3449,0.444921,exalted,2.9,24.83,-33.98
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-rebirth-rune,Greater Rebirth Rune,Runes,greater-rebirth-rune,0.010143082,0.5806,0.748974,exalted,1.72,21.0,-14.84
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-rune-of-alacrity,Greater Rune of Alacrity,Runes,greater-rune-of-alacrity,1.759229,100.7,129.90300000000002,exalted,0.009932,1258,179.7
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-rune-of-tithing,Greater Rune of Tithing,Runes,greater-rune-of-tithing,0.744222,42.6,54.954,exalted,0.02347,575.2,184.0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-storm-rune,Greater Storm Rune,Runes,greater-storm-rune,0.014435461,0.8263,1.065927,exalted,1.21,1682,-44.43
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,greater-ward-rune,Greater Ward Rune,Runes,greater-ward-rune,0.029349599999999997,1.68,2.1672,exalted,0.5962,265.8,-12.97
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,hedgewitch-assandras-rune-of-wisdom,Hedgewitch Assandra's Rune of Wisdom,Runes,hedgewitch-assandras-rune-of-wisdom,0.27270669999999997,15.61,20.1369,exalted,0.06405,6753,-3.51
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,inspiration-rune,Inspiration Rune,Runes,inspiration-rune,0.01747,1.0,1.29,exalted,1,2.33,0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,ire-of-aldur,Ire of Aldur,Runes,ire-of-aldur,0.146748,8.4,10.836,exalted,0.1191,144.2,110.0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,katlas-gloom,Katla's Gloom,Runes,katlas-gloom,0.22414009999999998,12.83,16.5507,exalted,0.07797,49.17,49.64
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lady-hestras-rune-of-winter,Lady Hestra's Rune of Winter,Runes,lady-hestras-rune-of-winter,0.0265544,1.52,1.9608,exalted,0.6558,76.5,-24.23
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-adept-rune,Lesser Adept Rune,Runes,lesser-adept-rune,0.016797405,0.9615,1.240335,exalted,1.04,4.17,-8.57
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-body-rune,Lesser Body Rune,Runes,lesser-body-rune,0.009440788,0.5404,0.697116,exalted,1.85,14.5,61.03
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-glacial-rune,Lesser Glacial Rune,Runes,lesser-glacial-rune,0.010003322,0.5726,0.738654,exalted,1.75,34.17,-22.56
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-inspiration-rune,Lesser Inspiration Rune,Runes,lesser-inspiration-rune,0.007487641999999999,0.4286,0.552894,exalted,2.33,0.5,-34.45
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-iron-rune,Lesser Iron Rune,Runes,lesser-iron-rune,0.0188676,1.08,1.3932000000000002,exalted,0.9289,274.3,84.12
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-mind-rune,Lesser Mind Rune,Runes,lesser-mind-rune,0.008735,0.5,0.645,exalted,2,0.1667,36.36
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-robust-rune,Lesser Robust Rune,Runes,lesser-robust-rune,0.0316207,1.81,2.3349,exalted,0.551,16.33,38.1
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-storm-rune,Lesser Storm Rune,Runes,lesser-storm-rune,0.010976400999999998,0.6283,0.810507,exalted,1.59,67.33,9.92
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,lesser-vision-rune,Lesser Vision Rune,Runes,lesser-vision-rune,0.0043675,0.25,0.3225,exalted,4,0.3333,-50.0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,mind-rune,Mind Rune,Runes,mind-rune,0.008319214,0.4762,0.614298,exalted,2.1,1.67,-15.79
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,passion-of-aldur,Passion of Aldur,Runes,passion-of-aldur,0.1149526,6.58,8.4882,exalted,0.152,77.83,-60.14
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,perfect-desert-rune,Perfect Desert Rune,Runes,perfect-desert-rune,2.400378,137.4,177.246,divine,0.4167,114.5,0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,perfect-iron-rune,Perfect Iron Rune,Runes,perfect-iron-rune,1.6264569999999998,93.1,120.09899999999999,exalted,0.01074,1784,119.7
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,perfect-storm-rune,Perfect Storm Rune,Runes,perfect-storm-rune,1.6463727999999997,94.24,121.5696,exalted,0.01061,644.0,-13.99
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,perfect-ward-rune,Perfect Ward Rune,Runes,perfect-ward-rune,2.000315,114.5,147.705,divine,0.5,19.08,0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rebirth-rune,Rebirth Rune,Runes,rebirth-rune,0.0131025,0.75,0.9675,exalted,1.33,1.0,9.46
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-accumulation,Rune of Accumulation,Runes,rune-of-accumulation,0.0260303,1.49,1.9221000000000001,exalted,0.6698,246.8,4.41
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-culmination,Rune of Culmination,Runes,rune-of-culmination,0.0375605,2.15,2.7735,exalted,0.466,66.17,118.7
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-reach,Rune of Reach,Runes,rune-of-reach,0.016940659,0.9697,1.250913,exalted,1.03,10.67,-15.42
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-renown,Rune of Renown,Runes,rune-of-renown,0.0478678,2.74,3.5346,exalted,0.3655,229.8,108.6
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-the-hunt,Rune of the Hunt,Runes,rune-of-the-hunt,0.0309219,1.77,2.2833,exalted,0.5645,455.8,55.6
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-the-prism,Rune of the Prism,Runes,rune-of-the-prism,0.0235845,1.35,1.7415000000000003,exalted,0.7395,257.2,-17.48
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-vital-flame,Rune of Vital Flame,Runes,rune-of-vital-flame,0.0131025,0.75,0.9675,exalted,1.33,1.5,-20.59
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,rune-of-vitality,Rune of Vitality,Runes,rune-of-vitality,0.0497895,2.85,3.6765000000000003,exalted,0.3503,55.67,116.3
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,saqawals-rune-of-memory,Saqawal's Rune of Memory,Runes,saqawals-rune-of-memory,0.0677836,3.88,5.0052,exalted,0.2574,359.3,21.32
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,stone-rune,Stone Rune,Runes,stone-rune,0.005822750999999999,0.3333,0.429957,exalted,3,0.3333,-42.31
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,thane-myrks-rune-of-summer,Thane Myrk's Rune of Summer,Runes,thane-myrks-rune-of-summer,0.0309219,1.77,2.2833,exalted,0.5641,71.5,-46.16
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,the-greatwolfs-rune-of-claws,The Greatwolf's Rune of Claws,Runes,the-greatwolfs-rune-of-claws,0.19723629999999998,11.29,14.5641,exalted,0.08859,6775,149.3
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,thruds-might,Thrud's Might,Runes,thruds-might,0.1839591,10.53,13.5837,exalted,0.09494,26.33,-70.24
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,uhtreds-sidereus,Uhtred's Sidereus,Runes,uhtreds-sidereus,0.2583813,14.79,19.0791,exalted,0.06763,69.0,29.0
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,vision-rune,Vision Rune,Runes,vision-rune,0.016014748999999998,0.9167,1.182543,exalted,1.09,1.83,46.71
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-annihilation,Warding Rune of Annihilation,Runes,warding-rune-of-annihilation,0.024108599999999997,1.38,1.7802,exalted,0.7266,23.17,37.62
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-bodyguards,Warding Rune of Bodyguards,Runes,warding-rune-of-bodyguards,0.0510124,2.92,3.7668,exalted,0.343,121.0,191.6
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-desperation,Warding Rune of Desperation,Runes,warding-rune-of-desperation,0.015630409,0.8947,1.154163,exalted,1.12,2.83,-3.64
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-disintegration,Warding Rune of Disintegration,Runes,warding-rune-of-disintegration,0.0188676,1.08,1.3932000000000002,exalted,0.9273,9.17,7.84
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-equinox,Warding Rune of Equinox,Runes,warding-rune-of-equinox,0.0793138,4.54,5.8566,exalted,0.2201,51.5,178.2
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-glancing,Warding Rune of Glancing,Runes,warding-rune-of-glancing,0.0375605,2.15,2.7735,exalted,0.4646,33.0,78.88
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-protection,Warding Rune of Protection,Runes,warding-rune-of-protection,0.017108370999999997,0.9793,1.263297,exalted,1.02,31.5,-0.17
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-salvaging,Warding Rune of Salvaging,Runes,warding-rune-of-salvaging,0.0232351,1.33,1.7157000000000002,exalted,0.75,4.67,31.76
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,warding-rune-of-symbiosis,Warding Rune of Symbiosis,Runes,warding-rune-of-symbiosis,0.016757224,0.9592,1.237368,exalted,1.04,7.83,0.97
2026-06-01T08:05:02+00:00,Runes of Aldur,Runes,ward-rune,Ward Rune,Runes,ward-rune,0.0595727,3.41,4.3989,exalted,0.2929,46.67,70.74
