snapshot_time_utc,league,type,id,name,category,details_id,divine_value,exalted_value,chaos_value,max_volume_currency,max_volume_rate,volume_primary_value,sparkline_total_change
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-haste,Perfect Essence of Haste,Essences,perfect-essence-of-haste,0.038864,2.24,3.0016000000000003,exalted,0.4454,429.2,-70.86
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-thawing,Perfect Essence of Thawing,Essences,perfect-essence-of-thawing,0.01162103,0.6698,0.897532,exalted,1.49,11.83,-41.66
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-the-body,Perfect Essence of the Body,Essences,perfect-essence-of-the-body,0.013097515,0.7549,1.0115660000000002,exalted,1.32,45.17,-37.56
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-the-infinite,Perfect Essence of the Infinite,Essences,perfect-essence-of-the-infinite,0.01647209,0.9494,1.272196,exalted,1.05,25.0,11.35
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-sorcery,Essence of Sorcery,Essences,essence-of-sorcery,0.025331,1.46,1.9564000000000001,exalted,0.6853,23.83,-10.53
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-the-breach,Essence of the Breach,Essences,essence-of-the-breach,0.046151000000000005,2.66,3.5644000000000005,exalted,0.3754,234.0,-49.27
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-abrasion,Essence of Abrasion,Essences,essence-of-abrasion,0.064542,3.72,4.984800000000001,exalted,0.2687,444.2,-44.19
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-alacrity,Essence of Alacrity,Essences,essence-of-alacrity,0.027066000000000003,1.56,2.0904000000000003,exalted,0.6406,10.67,-3.48
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-command,Essence of Command,Essences,essence-of-command,0.0456305,2.63,3.5242,exalted,0.3804,27.17,64.59
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-grounding,Essence of Grounding,Essences,essence-of-grounding,0.024984,1.44,1.9296,exalted,0.6945,91.67,-26.18
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-haste,Essence of Haste,Essences,essence-of-haste,0.024984,1.44,1.9296,exalted,0.6957,53.67,-18.76
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-horror,Essence of Horror,Essences,essence-of-horror,0.21184350000000002,12.21,16.361400000000003,exalted,0.08187,979.2,-28.93
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-hysteria,Essence of Hysteria,Essences,essence-of-hysteria,1.372732,79.12,106.02080000000001,exalted,0.01264,8122,64.95
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-ice,Essence of Ice,Essences,essence-of-ice,0.016647325,0.9595,1.28573,exalted,1.04,11.83,-38.73
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-insanity,Essence of Insanity,Essences,essence-of-insanity,0.07634,4.4,5.896000000000001,exalted,0.2272,199.5,-17.0
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-insulation,Essence of Insulation,Essences,essence-of-insulation,0.029842,1.72,2.3048,exalted,0.581,96.67,-16.4
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-opulence,Essence of Opulence,Essences,essence-of-opulence,0.051356,2.96,3.9664,exalted,0.3375,134.3,66.02
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-seeking,Essence of Seeking,Essences,essence-of-seeking,0.0241165,1.39,1.8626,exalted,0.7196,31.5,12.22
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-thawing,Essence of Thawing,Essences,essence-of-thawing,0.027239500000000003,1.57,2.1038,exalted,0.6368,95.0,-33.09
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-the-abyss,Essence of the Abyss,Essences,essence-of-the-abyss,0.0376495,2.17,2.9078,exalted,0.4607,1340,60.46
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-the-body,Essence of the Body,Essences,essence-of-the-body,0.0407725,2.35,3.1490000000000005,exalted,0.4262,233.8,37.12
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-the-infinite,Essence of the Infinite,Essences,essence-of-the-infinite,0.027413000000000003,1.58,2.1172000000000004,exalted,0.6324,11.33,13.99
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-the-mind,Essence of the Mind,Essences,essence-of-the-mind,0.0164825,0.95,1.273,exalted,1.05,3.17,32.67
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-battle,Essence of Battle,Essences,essence-of-battle,0.01735,1.0,1.34,exalted,1,0.5,0
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-delirium,Essence of Delirium,Essences,essence-of-delirium,0.0463245,2.67,3.5778000000000003,exalted,0.3745,83.67,-52.98
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-enhancement,Essence of Enhancement,Essences,essence-of-enhancement,0.039557999999999996,2.28,3.0552,exalted,0.4378,116.5,39.23
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,essence-of-ruin,Essence of Ruin,Essences,essence-of-ruin,0.027413000000000003,1.58,2.1172000000000004,exalted,0.6341,13.67,19.77
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-alacrity,Lesser Essence of Alacrity,Essences,lesser-essence-of-alacrity,0.024637,1.42,1.9028,exalted,0.7018,19.0,-3.42
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-opulence,Lesser Essence of Opulence,Essences,lesser-essence-of-opulence,0.12145,7.0,9.38,exalted,0.1429,8.17,451.8
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-the-mind,Lesser Essence of the Mind,Essences,lesser-essence-of-the-mind,0.008675,0.5,0.67,exalted,2,1.67,50.0
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-alacrity,Perfect Essence of Alacrity,Essences,perfect-essence-of-alacrity,0.02082,1.2,1.608,exalted,0.8316,15.83,8.85
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,greater-essence-of-abrasion,Greater Essence of Abrasion,Essences,greater-essence-of-abrasion,0.043722000000000004,2.52,3.3768000000000002,exalted,0.3967,5212,-62.59
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,greater-essence-of-battle,Greater Essence of Battle,Essences,greater-essence-of-battle,0.004922195000000001,0.2837,0.38015800000000005,exalted,3.52,13.33,-68.03
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,greater-essence-of-electricity,Greater Essence of Electricity,Essences,greater-essence-of-electricity,0.010789965,0.6219,0.833346,exalted,1.61,148.3,-71.91
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,greater-essence-of-haste,Greater Essence of Haste,Essences,greater-essence-of-haste,0.027933500000000003,1.61,2.1574000000000004,exalted,0.6221,1320,-55.75
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,greater-essence-of-seeking,Greater Essence of Seeking,Essences,greater-essence-of-seeking,0.05812250000000001,3.35,4.489000000000001,exalted,0.2986,4009,103.4
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,greater-essence-of-thawing,Greater Essence of Thawing,Essences,greater-essence-of-thawing,0.042507500000000004,2.45,3.2830000000000004,exalted,0.4075,3450,-20.76
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,greater-essence-of-the-infinite,Greater Essence of the Infinite,Essences,greater-essence-of-the-infinite,0.01667335,0.961,1.28774,exalted,1.04,98.5,-8.03
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,greater-essence-of-the-mind,Greater Essence of the Mind,Essences,greater-essence-of-the-mind,0.00360186,0.2076,0.27818400000000004,exalted,4.82,42.67,-62.77
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-abrasion,Lesser Essence of Abrasion,Essences,lesser-essence-of-abrasion,0.027066000000000003,1.56,2.0904000000000003,exalted,0.6422,34.0,-24.99
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-battle,Lesser Essence of Battle,Essences,lesser-essence-of-battle,0.008675,0.5,0.67,exalted,2,0.1667,0
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-command,Lesser Essence of Command,Essences,lesser-essence-of-command,0.019605499999999998,1.13,1.5142,exalted,0.8846,4.33,20.05
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-electricity,Lesser Essence of Electricity,Essences,lesser-essence-of-electricity,0.01518125,0.875,1.1725,exalted,1.14,2.33,-3.02
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-enhancement,Lesser Essence of Enhancement,Essences,lesser-essence-of-enhancement,0.013406345000000002,0.7727,1.0354180000000002,exalted,1.29,8.5,-6.19
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-flames,Lesser Essence of Flames,Essences,lesser-essence-of-flames,0.016192755,0.9333,1.2506220000000001,exalted,1.07,2.33,19.34
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-grounding,Lesser Essence of Grounding,Essences,lesser-essence-of-grounding,0.015615,0.9,1.2060000000000002,exalted,1.11,1.5,-19.97
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-haste,Lesser Essence of Haste,Essences,lesser-essence-of-haste,0.0407725,2.35,3.1490000000000005,exalted,0.425,6.67,28.22
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-ice,Lesser Essence of Ice,Essences,lesser-essence-of-ice,0.01735,1.0,1.34,exalted,1,2.17,-2.62
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-insulation,Lesser Essence of Insulation,Essences,lesser-essence-of-insulation,0.012757455,0.7353,0.985302,exalted,1.36,4.17,-18.85
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-ruin,Lesser Essence of Ruin,Essences,lesser-essence-of-ruin,0.05205,3.0,4.0200000000000005,exalted,0.3333,1.0,66.67
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-seeking,Lesser Essence of Seeking,Essences,lesser-essence-of-seeking,0.01735,1.0,1.34,exalted,1,2.33,-23.36
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-sorcery,Lesser Essence of Sorcery,Essences,lesser-essence-of-sorcery,0.015268,0.88,1.1792,exalted,1.14,3.67,-12.48
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-thawing,Lesser Essence of Thawing,Essences,lesser-essence-of-thawing,0.01735,1.0,1.34,exalted,1,4,-9.39
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-the-body,Lesser Essence of the Body,Essences,lesser-essence-of-the-body,0.015347810000000002,0.8846,1.185364,exalted,1.13,3.83,17.43
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,lesser-essence-of-the-infinite,Lesser Essence of the Infinite,Essences,lesser-essence-of-the-infinite,0.014870685,0.8571,1.148514,exalted,1.17,1.0,-14.29
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-command,Perfect Essence of Command,Essences,perfect-essence-of-command,0.022902000000000002,1.32,1.7688000000000001,exalted,0.7579,31.67,2.66
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-flames,Perfect Essence of Flames,Essences,perfect-essence-of-flames,0.01530964,0.8824,1.182416,exalted,1.13,22.5,-73.7
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-grounding,Perfect Essence of Grounding,Essences,perfect-essence-of-grounding,0.014058705000000001,0.8103,1.0858020000000002,exalted,1.23,7.83,-25.72
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-ice,Perfect Essence of Ice,Essences,perfect-essence-of-ice,0.024984,1.44,1.9296,exalted,0.6965,109.8,-76.45
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-insulation,Perfect Essence of Insulation,Essences,perfect-essence-of-insulation,0.027413000000000003,1.58,2.1172000000000004,exalted,0.6317,93.67,-14.88
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-opulence,Perfect Essence of Opulence,Essences,perfect-essence-of-opulence,0.0192585,1.11,1.4874000000000003,exalted,0.9009,18.5,-33.4
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-ruin,Perfect Essence of Ruin,Essences,perfect-essence-of-ruin,0.01735,1.0,1.34,exalted,1,15,0
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-seeking,Perfect Essence of Seeking,Essences,perfect-essence-of-seeking,0.040598999999999996,2.34,3.1356,exalted,0.4282,56.83,120.8
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-sorcery,Perfect Essence of Sorcery,Essences,perfect-essence-of-sorcery,0.088485,5.1,6.834,exalted,0.1963,3239,-77.46
2026-06-01T07:05:02+00:00,Runes of Aldur,Essences,perfect-essence-of-the-mind,Perfect Essence of the Mind,Essences,perfect-essence-of-the-mind,0.0289745,1.67,2.2378,exalted,0.5973,363.8,12.29
